trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,01 - Rental Details Rental ID,01 - Rental Details Local Start Time,01 - Rental Details Local End Time,01 - Rental Details Bike ID,01 - Rental Details Duration In Seconds Uncapped,03 - Rental Start Station ID,03 - Rental Start Station Name,02 - Rental End Station ID,02 - Rental End Station Name,User Type,Member Gender,05 - Member Details Member Birthday Year
21753075.0,2019-01-03 16:32:44,2019-01-03 16:41:41,2611.0,537.0,331.0,Halsted St & Clybourn Ave (*),176.0,Clark St & Elm St,Subscriber,Male,1960.0,,,,,,,,,,,,
21847814.0,2019-01-22 17:19:20,2019-01-22 17:26:23,3015.0,423.0,196.0,Cityfront Plaza Dr & Pioneer Ct,44.0,State St & Randolph St,Subscriber,Female,1983.0,,,,,,,,,,,,
21984058.0,2019-03-01 09:19:36,2019-03-01 09:29:25,6311.0,589.0,264.0,Stetson Ave & South Water St,636.0,Orleans St & Hubbard St (*),Subscriber,Female,1992.0,,,,,,,,,,,,
22054703.0,2019-03-14 17:57:37,2019-03-14 18:04:23,4192.0,406.0,100.0,Orleans St & Merchandise Mart Plaza,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1986.0,,,,,,,,,,,,
21986195.0,2019-03-01 16:37:02,2019-03-01 16:43:07,1078.0,365.0,109.0,900 W Harrison St,638.0,Clinton St & Jackson Blvd (*),Subscriber,Male,1980.0,,,,,,,,,,,,
22149272.0,2019-03-27 18:15:28,2019-03-27 18:38:19,5305.0,"1,371.0",620.0,Orleans St & Chestnut St (NEXT Apts),504.0,Campbell Ave & Fullerton Ave,Subscriber,Male,1994.0,,,,,,,,,,,,
21757334.0,2019-01-04 08:57:20,2019-01-04 09:08:11,2077.0,651.0,301.0,Clark St & Schiller St,38.0,Clark St & Lake St,Subscriber,Male,1984.0,,,,,,,,,,,,
21948096.0,2019-02-21 13:19:57,2019-02-21 13:25:27,2806.0,330.0,464.0,Damen Ave & Foster Ave,311.0,Leavitt St & Lawrence Ave,Subscriber,Male,1943.0,,,,,,,,,,,,
21821160.0,2019-01-15 18:26:50,2019-01-15 18:33:23,3893.0,393.0,49.0,Dearborn St & Monroe St,174.0,Canal St & Madison St,Subscriber,Female,1956.0,,,,,,,,,,,,
21825151.0,2019-01-16 13:08:53,2019-01-16 13:21:19,3898.0,746.0,43.0,Michigan Ave & Washington St,638.0,Clinton St & Jackson Blvd (*),Subscriber,Female,1986.0,,,,,,,,,,,,
21845933.0,2019-01-22 08:11:28,2019-01-22 08:13:47,5024.0,139.0,414.0,Canal St & Taylor St,169.0,Canal St & Harrison St,Subscriber,Male,1964.0,,,,,,,,,,,,
22097371.0,2019-03-21 05:45:30,2019-03-21 05:57:21,4617.0,711.0,140.0,Dearborn Pkwy & Delaware Pl,52.0,Michigan Ave & Lake St,Subscriber,Female,1962.0,,,,,,,,,,,,
21849065.0,2019-01-23 07:26:38,2019-01-23 07:33:00,5298.0,382.0,637.0,Wood St & Chicago Ave (*),119.0,Ashland Ave & Lake St (Temp),Subscriber,Female,1991.0,,,,,,,,,,,,
21767342.0,2019-01-05 15:09:07,2019-01-05 15:13:59,4717.0,292.0,110.0,Dearborn St & Erie St,176.0,Clark St & Elm St,Subscriber,Male,1995.0,,,,,,,,,,,,
21937921.0,2019-02-19 11:41:13,2019-02-19 11:43:03,6253.0,110.0,37.0,Dearborn St & Adams St,624.0,Dearborn St & Van Buren St (*),Subscriber,Male,1988.0,,,,,,,,,,,,
21766935.0,2019-01-05 14:43:35,2019-01-05 16:01:19,764.0,"4,664.0",85.0,Michigan Ave & Oak St,85.0,Michigan Ave & Oak St,Customer,,,,,,,,,,,,,,
22062256.0,2019-03-15 19:45:16,2019-03-15 19:57:13,5514.0,717.0,38.0,Clark St & Lake St,359.0,Larrabee St & Division St,Subscriber,Male,1993.0,,,,,,,,,,,,
21965596.0,2019-02-25 19:18:31,2019-02-25 19:39:17,3662.0,"1,246.0",91.0,Clinton St & Washington Blvd,69.0,Damen Ave & Pierce Ave,Subscriber,Male,1992.0,,,,,,,,,,,,
21755536.0,2019-01-03 23:19:51,2019-01-03 23:23:45,307.0,234.0,88.0,Racine Ave & Randolph St,198.0,Green St & Madison St,Subscriber,Male,1989.0,,,,,,,,,,,,
22027142.0,2019-03-11 13:00:07,2019-03-11 13:07:09,3502.0,422.0,84.0,Milwaukee Ave & Grand Ave,31.0,Franklin St & Chicago Ave,Subscriber,Male,1963.0,,,,,,,,,,,,
21986273.0,2019-03-01 16:44:05,2019-03-01 17:17:47,2954.0,"2,022.0",638.0,Clinton St & Jackson Blvd (*),176.0,Clark St & Elm St,Subscriber,Male,1995.0,,,,,,,,,,,,
21908966.0,2019-02-11 17:34:54,2019-02-11 17:37:50,5514.0,176.0,117.0,Wilton Ave & Belmont Ave,226.0,Racine Ave & Belmont Ave,Subscriber,Male,1965.0,,,,,,,,,,,,
21861459.0,2019-01-28 10:39:05,2019-01-28 10:52:39,4254.0,814.0,146.0,Loomis St & Jackson Blvd,5.0,State St & Harrison St,Subscriber,Male,1961.0,,,,,,,,,,,,
21981646.0,2019-02-28 18:49:36,2019-02-28 19:00:37,6179.0,661.0,515.0,Paulina St & Howard St,526.0,Oakley Ave & Touhy Ave,Subscriber,Male,1977.0,,,,,,,,,,,,
22144842.0,2019-03-27 13:36:34,2019-03-27 13:45:15,1968.0,521.0,112.0,Green St & Randolph St,146.0,Loomis St & Jackson Blvd,Subscriber,Female,1990.0,,,,,,,,,,,,
22160114.0,2019-03-28 18:04:42,2019-03-28 18:21:41,3471.0,"1,019.0",48.0,Larrabee St & Kingsbury St,313.0,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1988.0,,,,,,,,,,,,
21802410.0,2019-01-11 12:46:39,2019-01-11 13:09:21,3313.0,"1,362.0",224.0,Halsted St & Willow St,39.0,Wabash Ave & Adams St,Subscriber,Male,1987.0,,,,,,,,,,,,
21929578.0,2019-02-16 10:58:56,2019-02-16 11:05:56,839.0,420.0,13.0,Wilton Ave & Diversey Pkwy,143.0,Sedgwick St & Webster Ave,Subscriber,Male,1984.0,,,,,,,,,,,,
22174339.0,2019-03-30 19:02:59,2019-03-30 19:06:34,3826.0,215.0,16.0,Paulina Ave & North Ave,210.0,Ashland Ave & Division St,Subscriber,Male,1982.0,,,,,,,,,,,,
22068431.0,2019-03-17 10:06:45,2019-03-17 10:25:55,2401.0,"1,150.0",76.0,Lake Shore Dr & Monroe St,6.0,Dusable Harbor,Customer,Female,1994.0,,,,,,,,,,,,
22163587.0,2019-03-29 08:27:28,2019-03-29 08:38:29,4560.0,661.0,91.0,Clinton St & Washington Blvd,106.0,State St & Pearson St,Subscriber,Male,1965.0,,,,,,,,,,,,
21913249.0,2019-02-13 07:20:21,2019-02-13 07:25:43,2725.0,322.0,364.0,Larrabee St & Oak St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1985.0,,,,,,,,,,,,
21890179.0,2019-02-06 17:39:32,2019-02-06 17:41:29,4103.0,117.0,77.0,Clinton St & Madison St,66.0,Clinton St & Lake St,Subscriber,Male,1996.0,,,,,,,,,,,,
22141071.0,2019-03-27 06:16:10,2019-03-27 06:23:48,3790.0,458.0,91.0,Clinton St & Washington Blvd,283.0,LaSalle St & Jackson Blvd,Subscriber,Male,1958.0,,,,,,,,,,,,
22016588.0,2019-03-08 16:40:29,2019-03-08 17:15:45,666.0,"2,116.0",119.0,Ashland Ave & Lake St (Temp),332.0,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Female,1992.0,,,,,,,,,,,,
21958770.0,2019-02-23 15:25:11,2019-02-23 15:34:20,6442.0,549.0,77.0,Clinton St & Madison St,53.0,Wells St & Huron St,Subscriber,Male,1989.0,,,,,,,,,,,,
21872767.0,2019-02-04 06:58:44,2019-02-04 07:04:09,3522.0,325.0,107.0,Desplaines St & Jackson Blvd,287.0,Franklin St & Monroe St,Subscriber,Male,1980.0,,,,,,,,,,,,
22173848.0,2019-03-30 16:44:59,2019-03-30 17:02:12,5892.0,"1,033.0",56.0,Desplaines St & Kinzie St,210.0,Ashland Ave & Division St,Subscriber,Male,1977.0,,,,,,,,,,,,
22165327.0,2019-03-29 11:55:45,2019-03-29 13:55:48,2513.0,"7,203.0",226.0,Racine Ave & Belmont Ave,35.0,Streeter Dr & Grand Ave,Customer,Female,1990.0,,,,,,,,,,,,
21928123.0,2019-02-15 17:49:34,2019-02-15 18:03:00,6020.0,806.0,205.0,Paulina St & 18th St,346.0,Ada St & Washington Blvd,Subscriber,Male,1989.0,,,,,,,,,,,,
21917384.0,2019-02-13 21:12:08,2019-02-13 21:18:39,5189.0,391.0,24.0,Fairbanks Ct & Grand Ave,51.0,Clark St & Randolph St,Subscriber,Male,1991.0,,,,,,,,,,,,
21849593.0,2019-01-23 09:14:31,2019-01-23 09:53:55,2700.0,"2,364.0",129.0,Blue Island Ave & 18th St,627.0,LaSalle Dr & Huron St (*),Subscriber,Female,1992.0,,,,,,,,,,,,
21794331.0,2019-01-10 08:00:40,2019-01-10 08:16:30,1761.0,950.0,286.0,Franklin St & Quincy St,161.0,Rush St & Superior St,Subscriber,Female,1971.0,,,,,,,,,,,,
21751064.0,2019-01-03 09:46:02,2019-01-03 10:02:15,4669.0,973.0,338.0,Calumet Ave & 18th St,191.0,Canal St & Monroe St (*),Subscriber,Male,1975.0,,,,,,,,,,,,
21811827.0,2019-01-14 09:17:35,2019-01-14 09:21:29,6252.0,234.0,131.0,Lincoln Ave & Belmont Ave,226.0,Racine Ave & Belmont Ave,Subscriber,Female,1992.0,,,,,,,,,,,,
22131982.0,2019-03-25 20:49:02,2019-03-25 20:55:18,5878.0,376.0,131.0,Lincoln Ave & Belmont Ave,664.0,Leavitt St & Belmont Ave (*),Subscriber,Male,1992.0,,,,,,,,,,,,
21886907.0,2019-02-06 09:29:01,2019-02-06 09:37:57,944.0,536.0,18.0,Wacker Dr & Washington St,45.0,Michigan Ave & Ida B Wells Dr,Subscriber,Male,1955.0,,,,,,,,,,,,
21963294.0,2019-02-25 13:25:31,2019-02-25 13:29:26,5494.0,235.0,98.0,LaSalle St & Washington St,174.0,Canal St & Madison St,Subscriber,Male,1990.0,,,,,,,,,,,,
22073545.0,2019-03-18 06:57:39,2019-03-18 07:07:17,5124.0,578.0,48.0,Larrabee St & Kingsbury St,174.0,Canal St & Madison St,Subscriber,Male,1965.0,,,,,,,,,,,,
22116956.0,2019-03-23 14:27:21,2019-03-23 15:42:40,4889.0,"4,519.0",663.0,Lincolnwood Dr & Central St,663.0,Lincolnwood Dr & Central St,Customer,,,,,,,,,,,,,,
21982490.0,2019-03-01 06:17:53,2019-03-01 06:23:11,3619.0,318.0,91.0,Clinton St & Washington Blvd,49.0,Dearborn St & Monroe St,Subscriber,Male,1965.0,,,,,,,,,,,,
21841310.0,2019-01-19 01:41:29,2019-01-19 01:52:18,1283.0,649.0,374.0,Western Ave & Walton St,61.0,Wood St & Milwaukee Ave,Subscriber,Male,1973.0,,,,,,,,,,,,
22124241.0,2019-03-24 16:59:46,2019-03-24 17:05:21,1732.0,335.0,423.0,University Ave & 57th St,345.0,Lake Park Ave & 56th St,Subscriber,Male,1996.0,,,,,,,,,,,,
21962328.0,2019-02-25 08:50:02,2019-02-25 08:52:10,5260.0,128.0,73.0,Jefferson St & Monroe St,107.0,Desplaines St & Jackson Blvd,Subscriber,Male,1985.0,,,,,,,,,,,,
21891141.0,2019-02-06 19:25:24,2019-02-06 19:34:43,2375.0,559.0,74.0,Kingsbury St & Erie St,112.0,Green St & Randolph St,Subscriber,Female,1993.0,,,,,,,,,,,,
21932382.0,2019-02-17 14:41:09,2019-02-17 15:07:13,4605.0,"1,564.0",520.0,Greenview Ave & Jarvis Ave,596.0,Benson Ave & Church St,Subscriber,Female,1965.0,,,,,,,,,,,,
22038780.0,2019-03-12 17:59:35,2019-03-12 18:15:56,6333.0,981.0,156.0,Clark St & Wellington Ave,326.0,Clark St & Leland Ave,Subscriber,Female,1991.0,,,,,,,,,,,,
22005011.0,2019-03-06 17:11:33,2019-03-06 17:18:12,5013.0,399.0,47.0,State St & Kinzie St,56.0,Desplaines St & Kinzie St,Subscriber,Male,1958.0,,,,,,,,,,,,
22108156.0,2019-03-22 11:58:59,2019-03-22 12:03:53,4028.0,294.0,210.0,Ashland Ave & Division St,658.0,Leavitt St & Division St (*),Subscriber,Male,1976.0,,,,,,,,,,,,
21907937.0,2019-02-11 16:09:30,2019-02-11 16:15:54,3712.0,384.0,51.0,Clark St & Randolph St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1962.0,,,,,,,,,,,,
21984234.0,2019-03-01 10:03:12,2019-03-01 10:10:27,6001.0,435.0,204.0,Prairie Ave & Garfield Blvd,423.0,University Ave & 57th St,Subscriber,Male,1985.0,,,,,,,,,,,,
21803974.0,2019-01-11 16:47:40,2019-01-11 16:54:04,1434.0,384.0,414.0,Canal St & Taylor St,59.0,Wabash Ave & Roosevelt Rd,Subscriber,Male,1987.0,,,,,,,,,,,,
22093852.0,2019-03-20 15:31:48,2019-03-20 15:37:36,3084.0,348.0,47.0,State St & Kinzie St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1984.0,,,,,,,,,,,,
21756949.0,2019-01-04 08:29:59,2019-01-04 08:34:29,4633.0,270.0,247.0,Shore Dr & 55th St,345.0,Lake Park Ave & 56th St,Subscriber,Male,1951.0,,,,,,,,,,,,
21873445.0,2019-02-04 08:06:53,2019-02-04 08:24:41,5413.0,"1,068.0",141.0,Clark St & Lincoln Ave,7.0,Field Blvd & South Water St,Subscriber,Male,1992.0,,,,,,,,,,,,
22023039.0,2019-03-10 16:16:18,2019-03-10 16:18:36,644.0,138.0,349.0,Halsted St & Wrightwood Ave,340.0,Clark St & Wrightwood Ave,Subscriber,Male,1988.0,,,,,,,,,,,,
22027672.0,2019-03-11 14:56:50,2019-03-11 15:09:33,3277.0,763.0,43.0,Michigan Ave & Washington St,96.0,Desplaines St & Randolph St,Customer,,,,,,,,,,,,,,
21843901.0,2019-01-21 12:46:47,2019-01-21 12:54:25,6353.0,458.0,53.0,Wells St & Huron St,173.0,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1988.0,,,,,,,,,,,,
21840435.0,2019-01-18 18:03:05,2019-01-18 18:10:40,3629.0,455.0,93.0,Sheffield Ave & Willow St,628.0,Walsh Park,Subscriber,Female,1993.0,,,,,,,,,,,,
21847142.0,2019-01-22 13:39:20,2019-01-22 13:44:57,3898.0,337.0,181.0,LaSalle St & Illinois St,142.0,McClurg Ct & Erie St,Subscriber,Male,1970.0,,,,,,,,,,,,
22162232.0,2019-03-29 06:46:47,2019-03-29 06:58:22,6022.0,695.0,283.0,LaSalle St & Jackson Blvd,24.0,Fairbanks Ct & Grand Ave,Subscriber,Male,1962.0,,,,,,,,,,,,
21855840.0,2019-01-24 18:30:27,2019-01-24 18:33:42,2616.0,195.0,420.0,Ellis Ave & 55th St,248.0,Woodlawn Ave & 55th St,Subscriber,Female,1992.0,,,,,,,,,,,,
21782831.0,2019-01-08 11:32:08,2019-01-08 11:35:11,570.0,183.0,222.0,Milwaukee Ave & Rockwell St,116.0,Western Ave & Winnebago Ave,Subscriber,Male,1981.0,,,,,,,,,,,,
22034461.0,2019-03-12 11:24:24,2019-03-12 11:40:16,582.0,952.0,586.0,MLK Jr Dr & 83rd St,586.0,MLK Jr Dr & 83rd St,Subscriber,Female,1955.0,,,,,,,,,,,,
21784973.0,2019-01-08 16:51:17,2019-01-08 17:01:42,1826.0,625.0,287.0,Franklin St & Monroe St,626.0,Delano Ct & Roosevelt Rd,Subscriber,Female,1990.0,,,,,,,,,,,,
22156231.0,2019-03-28 13:54:15,2019-03-28 14:16:29,2233.0,"1,334.0",303.0,Broadway & Cornelia Ave,85.0,Michigan Ave & Oak St,Subscriber,Male,1982.0,,,,,,,,,,,,
22082330.0,2019-03-19 07:41:51,2019-03-19 07:54:33,2400.0,762.0,241.0,Morgan St & Polk St,18.0,Wacker Dr & Washington St,Subscriber,Male,1990.0,,,,,,,,,,,,
21859386.0,2019-01-26 13:51:53,2019-01-26 14:31:59,5922.0,"2,406.0",197.0,Michigan Ave & Madison St,341.0,Adler Planetarium,Customer,,,,,,,,,,,,,,
21900335.0,2019-02-08 21:52:28,2019-02-08 22:06:23,4581.0,835.0,67.0,Sheffield Ave & Fullerton Ave,123.0,California Ave & Milwaukee Ave,Subscriber,Male,1989.0,,,,,,,,,,,,
21996453.0,2019-03-04 19:29:36,2019-03-04 19:37:35,973.0,479.0,160.0,Campbell Ave & North Ave,310.0,Damen Ave & Charleston St,Subscriber,Male,1986.0,,,,,,,,,,,,
21764394.0,2019-01-05 11:05:26,2019-01-05 11:43:00,2448.0,"2,254.0",255.0,Indiana Ave & Roosevelt Rd,255.0,Indiana Ave & Roosevelt Rd,Customer,,,,,,,,,,,,,,
22092045.0,2019-03-20 08:18:28,2019-03-20 08:38:03,6459.0,"1,175.0",365.0,Halsted St & North Branch St,39.0,Wabash Ave & Adams St,Subscriber,Male,1992.0,,,,,,,,,,,,
22119250.0,2019-03-23 17:32:25,2019-03-23 17:55:18,3619.0,"1,373.0",90.0,Millennium Park,35.0,Streeter Dr & Grand Ave,Customer,Male,1988.0,,,,,,,,,,,,
21942932.0,2019-02-20 14:24:29,2019-02-20 14:34:58,3917.0,629.0,635.0,Fairbanks St & Superior St (*),81.0,Daley Center Plaza,Subscriber,Male,1994.0,,,,,,,,,,,,
21906952.0,2019-02-11 11:51:26,2019-02-11 11:56:03,4586.0,277.0,38.0,Clark St & Lake St,197.0,Michigan Ave & Madison St,Subscriber,Male,1957.0,,,,,,,,,,,,
22056454.0,2019-03-15 06:49:09,2019-03-15 07:23:39,3102.0,"2,070.0",17.0,Honore St & Division St,338.0,Calumet Ave & 18th St,Subscriber,Male,1979.0,,,,,,,,,,,,
22041029.0,2019-03-13 07:27:35,2019-03-13 07:38:26,786.0,651.0,121.0,Blackstone Ave & Hyde Park Blvd,426.0,Ellis Ave & 60th St,Subscriber,Male,1988.0,,,,,,,,,,,,
21974641.0,2019-02-27 16:16:19,2019-02-27 16:19:43,3410.0,204.0,420.0,Ellis Ave & 55th St,418.0,Ellis Ave & 53rd St,Subscriber,Female,1994.0,,,,,,,,,,,,
21902740.0,2019-02-09 19:31:43,2019-02-09 19:41:08,4812.0,565.0,183.0,Damen Ave & Thomas St (Augusta Blvd),183.0,Damen Ave & Thomas St (Augusta Blvd),Subscriber,Male,1983.0,,,,,,,,,,,,
22102531.0,2019-03-21 17:23:05,2019-03-21 17:41:50,6317.0,"1,125.0",16.0,Paulina Ave & North Ave,638.0,Clinton St & Jackson Blvd (*),Subscriber,Male,1985.0,,,,,,,,,,,,
21935085.0,2019-02-18 17:45:34,2019-02-18 17:57:59,5232.0,745.0,174.0,Canal St & Madison St,30.0,Ashland Ave & Augusta Blvd,Subscriber,Male,1991.0,,,,,,,,,,,,
21954121.0,2019-02-22 12:32:17,2019-02-22 12:36:42,1580.0,265.0,303.0,Broadway & Cornelia Ave,117.0,Wilton Ave & Belmont Ave,Subscriber,Male,1995.0,,,,,,,,,,,,
21966341.0,2019-02-26 06:54:14,2019-02-26 06:58:31,6144.0,257.0,181.0,LaSalle St & Illinois St,161.0,Rush St & Superior St,Subscriber,Male,1984.0,,,,,,,,,,,,
21965377.0,2019-02-25 18:38:23,2019-02-25 18:45:47,6060.0,444.0,31.0,Franklin St & Chicago Ave,301.0,Clark St & Schiller St,Subscriber,Male,1988.0,,,,,,,,,,,,
22025557.0,2019-03-11 08:33:24,2019-03-11 08:38:50,5676.0,326.0,425.0,Harper Ave & 59th St,328.0,Ellis Ave & 58th St,Subscriber,Female,1982.0,,,,,,,,,,,,
22045532.0,2019-03-13 17:22:36,2019-03-13 17:27:54,2473.0,318.0,197.0,Michigan Ave & Madison St,174.0,Canal St & Madison St,Subscriber,Male,1981.0,,,,,,,,,,,,
21760541.0,2019-01-04 16:34:16,2019-01-04 16:57:08,509.0,"1,372.0",620.0,Orleans St & Chestnut St (NEXT Apts),87.0,Racine Ave & Fullerton Ave,Subscriber,Male,1994.0,,,,,,,,,,,,
21918732.0,2019-02-14 08:20:25,2019-02-14 08:38:11,6046.0,"1,066.0",17.0,Honore St & Division St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1987.0,,,,,,,,,,,,
21990311.0,2019-03-02 16:43:33,2019-03-02 16:52:43,140.0,550.0,117.0,Wilton Ave & Belmont Ave,157.0,Lake Shore Dr & Wellington Ave,Subscriber,Male,1966.0,,,,,,,,,,,,
21793619.0,2019-01-10 06:33:51,2019-01-10 06:47:01,6298.0,790.0,174.0,Canal St & Madison St,211.0,St. Clair St & Erie St,Subscriber,Male,1966.0,,,,,,,,,,,,
21955690.0,2019-02-22 16:41:59,2019-02-22 16:46:06,5331.0,247.0,110.0,Dearborn St & Erie St,176.0,Clark St & Elm St,Subscriber,Male,1984.0,,,,,,,,,,,,
21792112.0,2019-01-09 17:41:33,2019-01-09 17:57:40,3325.0,967.0,33.0,State St & Van Buren St,136.0,Racine Ave & 13th St,Subscriber,Male,1969.0,,,,,,,,,,,,
21788579.0,2019-01-09 08:02:43,2019-01-09 08:06:55,6399.0,252.0,190.0,Southport Ave & Wrightwood Ave,67.0,Sheffield Ave & Fullerton Ave,Subscriber,Male,1988.0,,,,,,,,,,,,
21848720.0,2019-01-23 00:31:48,2019-01-23 00:40:22,5167.0,514.0,173.0,Mies van der Rohe Way & Chicago Ave,35.0,Streeter Dr & Grand Ave,Subscriber,Male,1994.0,,,,,,,,,,,,
21864890.0,2019-02-01 07:55:29,2019-02-01 08:00:32,3178.0,303.0,176.0,Clark St & Elm St,181.0,LaSalle St & Illinois St,Subscriber,Male,1994.0,,,,,,,,,,,,
21965051.0,2019-02-25 17:51:59,2019-02-25 17:54:29,4791.0,150.0,114.0,Sheffield Ave & Waveland Ave,165.0,Clark St & Grace St,Subscriber,Male,1979.0,,,,,,,,,,,,
21930202.0,2019-02-16 13:34:31,2019-02-16 14:00:44,1603.0,"1,573.0",7.0,Field Blvd & South Water St,220.0,Clark St & Drummond Pl,Subscriber,Male,1960.0,,,,,,,,,,,,
21911853.0,2019-02-12 16:42:29,2019-02-12 16:50:57,595.0,508.0,71.0,Morgan St & Lake St,638.0,Clinton St & Jackson Blvd (*),Subscriber,Male,1962.0,,,,,,,,,,,,
21773912.0,2019-01-06 19:18:09,2019-01-06 19:34:49,3371.0,"1,000.0",289.0,Wells St & Concord Ln,226.0,Racine Ave & Belmont Ave,Subscriber,Male,1983.0,,,,,,,,,,,,
22160583.0,2019-03-28 18:38:17,2019-03-28 18:46:03,4108.0,466.0,44.0,State St & Randolph St,66.0,Clinton St & Lake St,Subscriber,Male,1987.0,,,,,,,,,,,,
22101507.0,2019-03-21 16:26:12,2019-03-21 16:43:54,4825.0,"1,062.0",27.0,Larrabee St & North Ave,110.0,Dearborn St & Erie St,Subscriber,Female,1986.0,,,,,,,,,,,,
22047657.0,2019-03-13 20:20:30,2019-03-13 20:29:18,5411.0,528.0,172.0,Rush St & Cedar St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1991.0,,,,,,,,,,,,
21838677.0,2019-01-18 14:36:08,2019-01-18 15:17:16,3520.0,"2,468.0",123.0,California Ave & Milwaukee Ave,506.0,Spaulding Ave & Armitage Ave,Subscriber,Male,1962.0,,,,,,,,,,,,
22001805.0,2019-03-06 07:41:17,2019-03-06 07:45:25,6007.0,248.0,103.0,Clinton St & Polk St (*),638.0,Clinton St & Jackson Blvd (*),Subscriber,Male,1969.0,,,,,,,,,,,,
21973914.0,2019-02-27 13:22:40,2019-02-27 13:37:42,3814.0,902.0,6.0,Dusable Harbor,24.0,Fairbanks Ct & Grand Ave,Subscriber,Male,1949.0,,,,,,,,,,,,
21827775.0,2019-01-16 18:25:18,2019-01-16 18:31:28,3125.0,370.0,601.0,Central St Metra,663.0,Lincolnwood Dr & Central St,Subscriber,Male,1960.0,,,,,,,,,,,,
21856865.0,2019-01-25 08:12:19,2019-01-25 08:24:17,1654.0,718.0,192.0,Canal St & Adams St,111.0,Sedgwick St & Huron St,Subscriber,Male,1976.0,,,,,,,,,,,,
21767474.0,2019-01-05 15:17:30,2019-01-05 15:54:32,5027.0,"2,222.0",17.0,Honore St & Division St,414.0,Canal St & Taylor St,Subscriber,Male,1971.0,,,,,,,,,,,,
22057867.0,2019-03-15 09:23:57,2019-03-15 09:30:32,4333.0,395.0,66.0,Clinton St & Lake St,36.0,Franklin St & Jackson Blvd,Subscriber,Male,1961.0,,,,,,,,,,,,
21837122.0,2019-01-18 08:55:51,2019-01-18 08:59:13,880.0,202.0,91.0,Clinton St & Washington Blvd,192.0,Canal St & Adams St,Subscriber,Male,1972.0,,,,,,,,,,,,
21923902.0,2019-02-14 20:04:24,2019-02-14 20:10:20,1519.0,356.0,331.0,Halsted St & Clybourn Ave (*),291.0,Wells St & Evergreen Ave,Subscriber,Male,1982.0,,,,,,,,,,,,
21866110.0,2019-02-01 16:25:15,2019-02-01 16:40:28,4379.0,913.0,71.0,Morgan St & Lake St,113.0,Bissell St & Armitage Ave,Subscriber,Female,1985.0,,,,,,,,,,,,
21759852.0,2019-01-04 15:43:18,2019-01-04 15:57:37,428.0,859.0,177.0,Theater on the Lake,157.0,Lake Shore Dr & Wellington Ave,Subscriber,Female,1987.0,,,,,,,,,,,,
21894913.0,2019-02-07 17:15:34,2019-02-07 17:27:44,4044.0,730.0,168.0,Michigan Ave & 14th St,638.0,Clinton St & Jackson Blvd (*),Subscriber,Male,1973.0,,,,,,,,,,,,
22121268.0,2019-03-24 08:57:32,2019-03-24 09:15:26,5841.0,"1,074.0",285.0,Wood St & Hubbard St,518.0,Conservatory Dr & Lake St,Subscriber,Male,1974.0,,,,,,,,,,,,
21964017.0,2019-02-25 16:18:38,2019-02-25 16:28:18,6102.0,580.0,48.0,Larrabee St & Kingsbury St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1967.0,,,,,,,,,,,,
21780074.0,2019-01-08 06:31:46,2019-01-08 06:42:00,1298.0,614.0,77.0,Clinton St & Madison St,55.0,Halsted St & Roosevelt Rd,Subscriber,Male,1966.0,,,,,,,,,,,,
21882269.0,2019-02-05 14:42:22,2019-02-05 14:47:34,446.0,312.0,52.0,Michigan Ave & Lake St,24.0,Fairbanks Ct & Grand Ave,Subscriber,Male,1958.0,,,,,,,,,,,,
21980682.0,2019-02-28 17:07:05,2019-02-28 17:13:15,5257.0,370.0,74.0,Kingsbury St & Erie St,77.0,Clinton St & Madison St,Subscriber,Male,1989.0,,,,,,,,,,,,
22119084.0,2019-03-23 17:19:17,2019-03-23 17:31:15,2956.0,718.0,61.0,Wood St & Milwaukee Ave,502.0,California Ave & Altgeld St,Subscriber,Male,1985.0,,,,,,,,,,,,
21886136.0,2019-02-06 08:14:16,2019-02-06 08:45:05,2985.0,"1,849.0",178.0,State St & 19th St,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1977.0,,,,,,,,,,,,
22044360.0,2019-03-13 16:18:28,2019-03-13 16:26:21,2435.0,473.0,658.0,Leavitt St & Division St (*),16.0,Paulina Ave & North Ave,Subscriber,Female,1993.0,,,,,,,,,,,,
21947349.0,2019-02-21 10:04:37,2019-02-21 10:08:59,1412.0,262.0,108.0,Halsted St & Polk St,169.0,Canal St & Harrison St,Subscriber,Male,1989.0,,,,,,,,,,,,
21820834.0,2019-01-15 17:53:14,2019-01-15 17:57:22,5531.0,248.0,51.0,Clark St & Randolph St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1973.0,,,,,,,,,,,,
